matchId,puuid,tier,champion
JP1_365866781,t9bKBRmDBvWZY8PV5w7ItjxHtOtsRM4Kfyd1qRAH8u7Yt-dPBhpQs5lN_fY-gCsMHjZOOU4wiHOWGA,IRON,Trundle
JP1_364953946,t9bKBRmDBvWZY8PV5w7ItjxHtOtsRM4Kfyd1qRAH8u7Yt-dPBhpQs5lN_fY-gCsMHjZOOU4wiHOWGA,IRON,Diana
JP1_364961322,t9bKBRmDBvWZY8PV5w7ItjxHtOtsRM4Kfyd1qRAH8u7Yt-dPBhpQs5lN_fY-gCsMHjZOOU4wiHOWGA,IRON,Diana
JP1_366346292,6yMlPbTmqToUrZ7pgIPjSgcK60U1v8Le_5d46B6VjhHsTdhpRXlmjOSjHY6V7nqarFa-SbH-8bCUew,IRON,Cho'Gath
JP1_366333963,6yMlPbTmqToUrZ7pgIPjSgcK60U1v8Le_5d46B6VjhHsTdhpRXlmjOSjHY6V7nqarFa-SbH-8bCUew,IRON,Veigar
JP1_366331915,6yMlPbTmqToUrZ7pgIPjSgcK60U1v8Le_5d46B6VjhHsTdhpRXlmjOSjHY6V7nqarFa-SbH-8bCUew,IRON,Ziggs
JP1_366281982,a604nIXpJu61DQC_RfUhAtCBlxPdYV1nd2_GbsPVPrbJNzZy24ZVLgghD0ijqr235IQkGhKemlI0tA,IRON,Blitzcrank
JP1_366265467,a604nIXpJu61DQC_RfUhAtCBlxPdYV1nd2_GbsPVPrbJNzZy24ZVLgghD0ijqr235IQkGhKemlI0tA,IRON,Swain
JP1_365928814,a604nIXpJu61DQC_RfUhAtCBlxPdYV1nd2_GbsPVPrbJNzZy24ZVLgghD0ijqr235IQkGhKemlI0tA,IRON,Nautilus
JP1_366397166,CHrzfB-HejtN3G5N4xtgxZyDtZj3o0AgXJ5Wv1FeBH9fn-oynu0Uv0sB4vgEn1vvoPUBiXdXGBntvg,IRON,Master Yi
JP1_366395559,CHrzfB-HejtN3G5N4xtgxZyDtZj3o0AgXJ5Wv1FeBH9fn-oynu0Uv0sB4vgEn1vvoPUBiXdXGBntvg,IRON,Xin Zhao
JP1_366319868,CHrzfB-HejtN3G5N4xtgxZyDtZj3o0AgXJ5Wv1FeBH9fn-oynu0Uv0sB4vgEn1vvoPUBiXdXGBntvg,IRON,Master Yi
JP1_365782895,WGCbQG8CMMA9LIU14zAaXqUAEy-gAyZcEOH4zTpw2-AgYEPyp1cJC--VLT9fwYVeTYujQp1wPdCo1g,IRON,Yuumi
JP1_365771016,WGCbQG8CMMA9LIU14zAaXqUAEy-gAyZcEOH4zTpw2-AgYEPyp1cJC--VLT9fwYVeTYujQp1wPdCo1g,IRON,Kai'Sa
JP1_365758727,WGCbQG8CMMA9LIU14zAaXqUAEy-gAyZcEOH4zTpw2-AgYEPyp1cJC--VLT9fwYVeTYujQp1wPdCo1g,IRON,Nami
JP1_364951868,prkNIH9SXluU371SzpLCNL4ZWyt1-pEyBUhxODjeBw6uLbiPmfrKqM_eTn1eBIynvhFEdigLHz0DdQ,IRON,Vex
JP1_364876689,prkNIH9SXluU371SzpLCNL4ZWyt1-pEyBUhxODjeBw6uLbiPmfrKqM_eTn1eBIynvhFEdigLHz0DdQ,IRON,Vex
JP1_364800069,prkNIH9SXluU371SzpLCNL4ZWyt1-pEyBUhxODjeBw6uLbiPmfrKqM_eTn1eBIynvhFEdigLHz0DdQ,IRON,Vex
JP1_366002328,r082Y2Q6f_z08-l-GOOJPhrX-3v_EXM9vJoFpuXbg4LyWcllZJNr8ACMSivj3xEYHqCxOrRIi67lfQ,IRON,Miss Fortune
JP1_360875581,r082Y2Q6f_z08-l-GOOJPhrX-3v_EXM9vJoFpuXbg4LyWcllZJNr8ACMSivj3xEYHqCxOrRIi67lfQ,IRON,Amumu
JP1_359983584,r082Y2Q6f_z08-l-GOOJPhrX-3v_EXM9vJoFpuXbg4LyWcllZJNr8ACMSivj3xEYHqCxOrRIi67lfQ,IRON,Sejuani
JP1_364524471,SVgAKAt3vvFfn6rJ9UghY_wIN0VbV07JnfXdCbSuWSlQTqDHsIOJmMCDNTtv7TTK8yxAt2w9hfalJg,IRON,Yorick
JP1_364374243,SVgAKAt3vvFfn6rJ9UghY_wIN0VbV07JnfXdCbSuWSlQTqDHsIOJmMCDNTtv7TTK8yxAt2w9hfalJg,IRON,Illaoi
JP1_364372990,SVgAKAt3vvFfn6rJ9UghY_wIN0VbV07JnfXdCbSuWSlQTqDHsIOJmMCDNTtv7TTK8yxAt2w9hfalJg,IRON,Yorick
JP1_366344777,3AsZNFrzGWv9nxcQ6-s2eMc3ySyeIXnm6JHgaNKv0dkVOX5FkDxoqtikbVV-tp4d2RHxboJWjBkcSQ,IRON,Kayle
JP1_366332694,3AsZNFrzGWv9nxcQ6-s2eMc3ySyeIXnm6JHgaNKv0dkVOX5FkDxoqtikbVV-tp4d2RHxboJWjBkcSQ,IRON,Mordekaiser
JP1_366330535,3AsZNFrzGWv9nxcQ6-s2eMc3ySyeIXnm6JHgaNKv0dkVOX5FkDxoqtikbVV-tp4d2RHxboJWjBkcSQ,IRON,Mordekaiser
JP1_366315278,y4_z592Za4L4nQpibDmMPNqhX1vVnm7LLt6nGH2ZBoEJ00qELBmo_E33Y94fMR5p0gqrRxmiAOS4aA,IRON,Karma
JP1_365979950,y4_z592Za4L4nQpibDmMPNqhX1vVnm7LLt6nGH2ZBoEJ00qELBmo_E33Y94fMR5p0gqrRxmiAOS4aA,IRON,Yasuo
JP1_365979463,y4_z592Za4L4nQpibDmMPNqhX1vVnm7LLt6nGH2ZBoEJ00qELBmo_E33Y94fMR5p0gqrRxmiAOS4aA,IRON,Sivir
JP1_349843660,WeTCLkwnQnFMyxIKUS9-Y7WX72oNJKbX7cTskRdv8ru2ZHn81FoiuxwK8rJuo8sVoNgXxJpmLguLzw,IRON,Dr. Mundo
JP1_349852851,WeTCLkwnQnFMyxIKUS9-Y7WX72oNJKbX7cTskRdv8ru2ZHn81FoiuxwK8rJuo8sVoNgXxJpmLguLzw,IRON,Pantheon
JP1_349383843,WeTCLkwnQnFMyxIKUS9-Y7WX72oNJKbX7cTskRdv8ru2ZHn81FoiuxwK8rJuo8sVoNgXxJpmLguLzw,IRON,Akshan
JP1_355977000,tAKd_dezAEuCUOkQyBCBYucWiVDKRUfCE9O1V0j5i4AM3sNw4RG1lAHDdFf0gbqH1wdwicJlpg05Jw,IRON,Morgana
JP1_355916947,tAKd_dezAEuCUOkQyBCBYucWiVDKRUfCE9O1V0j5i4AM3sNw4RG1lAHDdFf0gbqH1wdwicJlpg05Jw,IRON,Morgana
JP1_354635033,tAKd_dezAEuCUOkQyBCBYucWiVDKRUfCE9O1V0j5i4AM3sNw4RG1lAHDdFf0gbqH1wdwicJlpg05Jw,IRON,Leona
JP1_360822437,2v5pXQCf8aLZQ0oQM_lTa5to_hXEBrBkvZH0FZXt92n2DO76H-evEGYbXhs1LFvyWU95_jLdORZ7rQ,IRON,Ezreal
JP1_352536337,2v5pXQCf8aLZQ0oQM_lTa5to_hXEBrBkvZH0FZXt92n2DO76H-evEGYbXhs1LFvyWU95_jLdORZ7rQ,IRON,Yasuo
JP1_352565137,2v5pXQCf8aLZQ0oQM_lTa5to_hXEBrBkvZH0FZXt92n2DO76H-evEGYbXhs1LFvyWU95_jLdORZ7rQ,IRON,Nidalee
JP1_364632330,-TvcCITP9LM2TVinb8ELgJBh9SDAl49VCoMgIwL8lET-XGb5bvDCM8vyXfvRgbfVNUQ0SjEEyYt5Jw,IRON,Seraphine
JP1_361976577,-TvcCITP9LM2TVinb8ELgJBh9SDAl49VCoMgIwL8lET-XGb5bvDCM8vyXfvRgbfVNUQ0SjEEyYt5Jw,IRON,Seraphine
JP1_355228209,-TvcCITP9LM2TVinb8ELgJBh9SDAl49VCoMgIwL8lET-XGb5bvDCM8vyXfvRgbfVNUQ0SjEEyYt5Jw,IRON,Kayle
JP1_366387545,0SCj0eg1PwpQRVsQ-3POaEk0IcRraDLrikg__gf-jcGseSYqbjDvDgKwO602BvXHIWklUMTzCwErmQ,IRON,Teemo
JP1_366381666,0SCj0eg1PwpQRVsQ-3POaEk0IcRraDLrikg__gf-jcGseSYqbjDvDgKwO602BvXHIWklUMTzCwErmQ,IRON,Kindred
JP1_366318768,0SCj0eg1PwpQRVsQ-3POaEk0IcRraDLrikg__gf-jcGseSYqbjDvDgKwO602BvXHIWklUMTzCwErmQ,IRON,Kayle
JP1_361589807,UuLZavx68s789V8fxDWJb0hqOGmpMrYyLMdJMab9qbNrYsjzon9bHwhvNtuLDYTX8URduAQTwzJEEA,IRON,Samira
JP1_361569761,UuLZavx68s789V8fxDWJb0hqOGmpMrYyLMdJMab9qbNrYsjzon9bHwhvNtuLDYTX8URduAQTwzJEEA,IRON,Samira
JP1_361569535,UuLZavx68s789V8fxDWJb0hqOGmpMrYyLMdJMab9qbNrYsjzon9bHwhvNtuLDYTX8URduAQTwzJEEA,IRON,Samira
JP1_353118893,MSgReWIwQQ_UQO5m3lNFFZPoaXYgJZcKRrUNDMSm2mwVa_dvOXpfjr9L3k_7tA4vkOffod3CeauMIw,IRON,Dr. Mundo
JP1_350619807,MSgReWIwQQ_UQO5m3lNFFZPoaXYgJZcKRrUNDMSm2mwVa_dvOXpfjr9L3k_7tA4vkOffod3CeauMIw,IRON,Volibear
JP1_347676414,MSgReWIwQQ_UQO5m3lNFFZPoaXYgJZcKRrUNDMSm2mwVa_dvOXpfjr9L3k_7tA4vkOffod3CeauMIw,IRON,Volibear
JP1_343922023,_Cp9y__LyWVlYevFi1Gh-y1TcpgwS7JaePGzXu3d_qxcj4ik0Vvc34CYBs5Vtq1Vk8nAp-ifIaSduQ,IRON,Master Yi
JP1_343921560,_Cp9y__LyWVlYevFi1Gh-y1TcpgwS7JaePGzXu3d_qxcj4ik0Vvc34CYBs5Vtq1Vk8nAp-ifIaSduQ,IRON,Varus
JP1_343526026,_Cp9y__LyWVlYevFi1Gh-y1TcpgwS7JaePGzXu3d_qxcj4ik0Vvc34CYBs5Vtq1Vk8nAp-ifIaSduQ,IRON,Jinx
JP1_364227557,hYlI6_5Nq_G6x_Hzq9wLRi7_PmzHdnDIvVdWaQ4smkwROpYmp-t0QiOEWg4L-OSOTCUsboPECBp_Wg,IRON,Diana
JP1_364207509,hYlI6_5Nq_G6x_Hzq9wLRi7_PmzHdnDIvVdWaQ4smkwROpYmp-t0QiOEWg4L-OSOTCUsboPECBp_Wg,IRON,Akshan
JP1_363874455,hYlI6_5Nq_G6x_Hzq9wLRi7_PmzHdnDIvVdWaQ4smkwROpYmp-t0QiOEWg4L-OSOTCUsboPECBp_Wg,IRON,Lucian
JP1_357987951,DKXiHDsxmSZoc7UgCIw2MGqIoQaN1WQf9D63bVAFeYqmljsbS-HSjsCZUIRK9gsINOhVOGknYN6cUQ,IRON,Lux
JP1_355984029,DKXiHDsxmSZoc7UgCIw2MGqIoQaN1WQf9D63bVAFeYqmljsbS-HSjsCZUIRK9gsINOhVOGknYN6cUQ,IRON,Morgana
JP1_355890654,DKXiHDsxmSZoc7UgCIw2MGqIoQaN1WQf9D63bVAFeYqmljsbS-HSjsCZUIRK9gsINOhVOGknYN6cUQ,IRON,Morgana
JP1_366242978,-jPZ3N0RMAOOO-oWQQ4JN5bhA1A8f41Yrt3XtXMlW8zVA86gqo5bmoW-IKKkbabjMnRGGoGvR3v2gA,IRON,Akali
JP1_366178840,-jPZ3N0RMAOOO-oWQQ4JN5bhA1A8f41Yrt3XtXMlW8zVA86gqo5bmoW-IKKkbabjMnRGGoGvR3v2gA,IRON,Xayah
JP1_365679485,-jPZ3N0RMAOOO-oWQQ4JN5bhA1A8f41Yrt3XtXMlW8zVA86gqo5bmoW-IKKkbabjMnRGGoGvR3v2gA,IRON,Irelia
JP1_350310667,nMEy7uMqrG9OdPASJhgTP63bYXihFYkbOD7pGjf7Sj59rfD_PtKdML2BFDNhy93fkSJTXqikLw4oTA,IRON,Thresh
JP1_350206568,nMEy7uMqrG9OdPASJhgTP63bYXihFYkbOD7pGjf7Sj59rfD_PtKdML2BFDNhy93fkSJTXqikLw4oTA,IRON,Thresh
JP1_350196381,nMEy7uMqrG9OdPASJhgTP63bYXihFYkbOD7pGjf7Sj59rfD_PtKdML2BFDNhy93fkSJTXqikLw4oTA,IRON,Thresh
JP1_366404829,arY42YSTdaM1K3_kEKU4fCzioulJy7P-QOEdxShh16uqPbjOnpJBG5kaz6a_DnrjXfGxwj46YWltag,IRON,Zyra
JP1_366403450,arY42YSTdaM1K3_kEKU4fCzioulJy7P-QOEdxShh16uqPbjOnpJBG5kaz6a_DnrjXfGxwj46YWltag,IRON,Sejuani
JP1_366336643,arY42YSTdaM1K3_kEKU4fCzioulJy7P-QOEdxShh16uqPbjOnpJBG5kaz6a_DnrjXfGxwj46YWltag,IRON,Lillia
JP1_365787486,0dRf8sTd-VR6TSxBUH4GtoEQJqi2xswwFCR3n1O3iSsCt76kwbwN9H1ULz91FoE5kN7Rs0KFuejb8w,IRON,Amumu
JP1_365785432,0dRf8sTd-VR6TSxBUH4GtoEQJqi2xswwFCR3n1O3iSsCt76kwbwN9H1ULz91FoE5kN7Rs0KFuejb8w,IRON,Amumu
JP1_365773647,0dRf8sTd-VR6TSxBUH4GtoEQJqi2xswwFCR3n1O3iSsCt76kwbwN9H1ULz91FoE5kN7Rs0KFuejb8w,IRON,Amumu
JP1_366371438,GKq6_kWNgdDu0r-9Lmf67cGl_bAEcr5gf9aIvf3yFGsTVef9KV5aIyERi5bofsiTmMdhzheN3tvuqA,IRON,Zac
JP1_366380869,GKq6_kWNgdDu0r-9Lmf67cGl_bAEcr5gf9aIvf3yFGsTVef9KV5aIyERi5bofsiTmMdhzheN3tvuqA,IRON,Zac
JP1_366370561,GKq6_kWNgdDu0r-9Lmf67cGl_bAEcr5gf9aIvf3yFGsTVef9KV5aIyERi5bofsiTmMdhzheN3tvuqA,IRON,Kindred
JP1_365767764,mvlCAuFc9UtHlvrT0pJnpcKi16WtxJzizvWHH57nDwyN6JMlIxltJgk3rje0lGCMREqyaLkKZlYjSA,IRON,Yorick
JP1_365765935,mvlCAuFc9UtHlvrT0pJnpcKi16WtxJzizvWHH57nDwyN6JMlIxltJgk3rje0lGCMREqyaLkKZlYjSA,IRON,Renekton
JP1_365764807,mvlCAuFc9UtHlvrT0pJnpcKi16WtxJzizvWHH57nDwyN6JMlIxltJgk3rje0lGCMREqyaLkKZlYjSA,IRON,Renekton
JP1_355545234,tuylo5KP3Nr8NRm8v5ZHKOmozRdI72E0XjPRQSMetTlQ70Ax0g9v4Ce1QhlolRMojL07dQC5-mnUcw,IRON,Elise
JP1_355534458,tuylo5KP3Nr8NRm8v5ZHKOmozRdI72E0XjPRQSMetTlQ70Ax0g9v4Ce1QhlolRMojL07dQC5-mnUcw,IRON,Lulu
JP1_355543612,tuylo5KP3Nr8NRm8v5ZHKOmozRdI72E0XjPRQSMetTlQ70Ax0g9v4Ce1QhlolRMojL07dQC5-mnUcw,IRON,Morgana
JP1_364912641,y5xiKOxlpf0JBYf06plHxUuRijqXxoGUzERN4b9eDVF-SOF96doJa1GdW1WEb8Cyt0IjSe45zGI9XA,IRON,Morgana
JP1_364104080,y5xiKOxlpf0JBYf06plHxUuRijqXxoGUzERN4b9eDVF-SOF96doJa1GdW1WEb8Cyt0IjSe45zGI9XA,IRON,Nautilus
JP1_364082574,y5xiKOxlpf0JBYf06plHxUuRijqXxoGUzERN4b9eDVF-SOF96doJa1GdW1WEb8Cyt0IjSe45zGI9XA,IRON,Galio
JP1_360761340,gTGFo4auou2y4XdwKyUZccfp3yr_GCBOVC0zM1P6pQYF-wEuiXriCmHKHbnC6ZHx5Sp8WjjzUk035Q,IRON,Miss Fortune
JP1_360536430,gTGFo4auou2y4XdwKyUZccfp3yr_GCBOVC0zM1P6pQYF-wEuiXriCmHKHbnC6ZHx5Sp8WjjzUk035Q,IRON,Miss Fortune
JP1_360255319,gTGFo4auou2y4XdwKyUZccfp3yr_GCBOVC0zM1P6pQYF-wEuiXriCmHKHbnC6ZHx5Sp8WjjzUk035Q,IRON,Samira
JP1_366344772,uo7lYP3q48zuGDoXBTSBkkI_Vq5DbwGXePgASaUzi8sH-0GBgbGVK54RDsuU2gQdUwfO1y7Xm-UeQQ,IRON,Vi
JP1_366333915,uo7lYP3q48zuGDoXBTSBkkI_Vq5DbwGXePgASaUzi8sH-0GBgbGVK54RDsuU2gQdUwfO1y7Xm-UeQQ,IRON,Viego
JP1_366202066,uo7lYP3q48zuGDoXBTSBkkI_Vq5DbwGXePgASaUzi8sH-0GBgbGVK54RDsuU2gQdUwfO1y7Xm-UeQQ,IRON,Viego
JP1_344671081,hqvieaGt2f5O7OXwFt-oYSuS5npFpIx8uYZVB5fp-uVhqJAk3ZAj1xDMKBgF8-cVUWnYJzp15SoSzQ,IRON,Jhin
JP1_344619567,hqvieaGt2f5O7OXwFt-oYSuS5npFpIx8uYZVB5fp-uVhqJAk3ZAj1xDMKBgF8-cVUWnYJzp15SoSzQ,IRON,Jhin
JP1_344617377,hqvieaGt2f5O7OXwFt-oYSuS5npFpIx8uYZVB5fp-uVhqJAk3ZAj1xDMKBgF8-cVUWnYJzp15SoSzQ,IRON,Jhin
JP1_347850344,EsoZuq9vLNx0pyPso5NKMbysuhfzeyuIKsOHLiSBBezBxy9rzR6ZwCovBoUb9DeSU4HaQNL-NSVnVQ,IRON,Jax
JP1_347828679,EsoZuq9vLNx0pyPso5NKMbysuhfzeyuIKsOHLiSBBezBxy9rzR6ZwCovBoUb9DeSU4HaQNL-NSVnVQ,IRON,Morgana
JP1_347795412,EsoZuq9vLNx0pyPso5NKMbysuhfzeyuIKsOHLiSBBezBxy9rzR6ZwCovBoUb9DeSU4HaQNL-NSVnVQ,IRON,Yasuo
JP1_361641074,QFyOtODgoqWlcmp06JvR5TAEyXMREUePgChpOFD_mMEna4Jhtv85xLPcJrklNjNMgWWwC0F-zwlJzg,IRON,Aphelios
JP1_361516524,QFyOtODgoqWlcmp06JvR5TAEyXMREUePgChpOFD_mMEna4Jhtv85xLPcJrklNjNMgWWwC0F-zwlJzg,IRON,Aphelios
JP1_361446184,QFyOtODgoqWlcmp06JvR5TAEyXMREUePgChpOFD_mMEna4Jhtv85xLPcJrklNjNMgWWwC0F-zwlJzg,IRON,Yasuo
JP1_342913482,ue2sRJYwTZobNVw76s-5G5ksam4v4NWeCzIqDVXeMgh1hWyRwU8Wjsc1iAl6eEbKtW6wZCnf2D9l7A,IRON,Miss Fortune
JP1_342848174,ue2sRJYwTZobNVw76s-5G5ksam4v4NWeCzIqDVXeMgh1hWyRwU8Wjsc1iAl6eEbKtW6wZCnf2D9l7A,IRON,Yuumi
JP1_342740237,ue2sRJYwTZobNVw76s-5G5ksam4v4NWeCzIqDVXeMgh1hWyRwU8Wjsc1iAl6eEbKtW6wZCnf2D9l7A,IRON,Ashe
JP1_358327599,1ncPjiXa49cGj9IVfviejP3ePQIKChfn7taR7c_MZn1H1tVVx1g-ZOzWABY2hjLZtVtEaTVEKlWyLA,IRON,Zeri
JP1_358216337,1ncPjiXa49cGj9IVfviejP3ePQIKChfn7taR7c_MZn1H1tVVx1g-ZOzWABY2hjLZtVtEaTVEKlWyLA,IRON,Jhin
JP1_357629173,1ncPjiXa49cGj9IVfviejP3ePQIKChfn7taR7c_MZn1H1tVVx1g-ZOzWABY2hjLZtVtEaTVEKlWyLA,IRON,Ezreal
JP1_364820321,wd3_shUMtxAJ5hoInToDISIOpXizd5AvwQAXwGeObnBZCdw3McGcdL_bgl34ZaIlCTWVgRxiAEtWiA,IRON,Tahm Kench
JP1_364324863,wd3_shUMtxAJ5hoInToDISIOpXizd5AvwQAXwGeObnBZCdw3McGcdL_bgl34ZaIlCTWVgRxiAEtWiA,IRON,Garen
JP1_364304996,wd3_shUMtxAJ5hoInToDISIOpXizd5AvwQAXwGeObnBZCdw3McGcdL_bgl34ZaIlCTWVgRxiAEtWiA,IRON,Garen
JP1_362878632,sxHzTgnu2D06aUxOqhE76FH6ItJ1UwmwjI0t3EGLQJE0xm4R9b8PwKmfG_Lc5dIcfA4rEwafmDEh5w,IRON,Miss Fortune
JP1_362711436,sxHzTgnu2D06aUxOqhE76FH6ItJ1UwmwjI0t3EGLQJE0xm4R9b8PwKmfG_Lc5dIcfA4rEwafmDEh5w,IRON,Ezreal
JP1_351906178,sxHzTgnu2D06aUxOqhE76FH6ItJ1UwmwjI0t3EGLQJE0xm4R9b8PwKmfG_Lc5dIcfA4rEwafmDEh5w,IRON,Jhin
JP1_353719276,ghC35-rzC-OSUPESXhe41P4g4g5eHmIXHneMlzMWrV5nOCPfaMHgrzhWxiww8ZhbJLz82Su90ifeLg,IRON,Renekton
JP1_353688574,ghC35-rzC-OSUPESXhe41P4g4g5eHmIXHneMlzMWrV5nOCPfaMHgrzhWxiww8ZhbJLz82Su90ifeLg,IRON,Yuumi
JP1_351514859,ghC35-rzC-OSUPESXhe41P4g4g5eHmIXHneMlzMWrV5nOCPfaMHgrzhWxiww8ZhbJLz82Su90ifeLg,IRON,Renekton
JP1_366394662,K-Ggny89ipxK3UHeW2eQK8kC51w4r3q9vc39GIICagyyZc6b_DYC4dvKGFlapaUy6pBua_FzhuLO2Q,IRON,Thresh
JP1_366393624,K-Ggny89ipxK3UHeW2eQK8kC51w4r3q9vc39GIICagyyZc6b_DYC4dvKGFlapaUy6pBua_FzhuLO2Q,IRON,Sivir
JP1_366392575,K-Ggny89ipxK3UHeW2eQK8kC51w4r3q9vc39GIICagyyZc6b_DYC4dvKGFlapaUy6pBua_FzhuLO2Q,IRON,Tristana
JP1_362493957,u5eSFZcROhlLsTB399LBcMtpn3YH-W3nwVvNJud4GWHo-OCibDykg4JU8w29dOUBpUbfPB182D_wzg,IRON,Sivir
JP1_362482844,u5eSFZcROhlLsTB399LBcMtpn3YH-W3nwVvNJud4GWHo-OCibDykg4JU8w29dOUBpUbfPB182D_wzg,IRON,Vex
JP1_362491598,u5eSFZcROhlLsTB399LBcMtpn3YH-W3nwVvNJud4GWHo-OCibDykg4JU8w29dOUBpUbfPB182D_wzg,IRON,Caitlyn
JP1_365376601,1yzzRuSgG1D8ThRZV_py-bxH-QVSpNUpRKeRiL7OQ_Fy9rd7iEz9JJYdVW5kFugWPaSfBuBKgsY7Cg,IRON,Vladimir
JP1_365193310,1yzzRuSgG1D8ThRZV_py-bxH-QVSpNUpRKeRiL7OQ_Fy9rd7iEz9JJYdVW5kFugWPaSfBuBKgsY7Cg,IRON,Miss Fortune
JP1_364944939,1yzzRuSgG1D8ThRZV_py-bxH-QVSpNUpRKeRiL7OQ_Fy9rd7iEz9JJYdVW5kFugWPaSfBuBKgsY7Cg,IRON,Renekton
JP1_366396688,7FLHagGK43ji7WtMXsRfo064r--xuuuLbEjWaKdE8ezLrenp0BiBfL_wLefDZvDosKqjHwc68nOBVA,IRON,Heimerdinger
JP1_366405346,7FLHagGK43ji7WtMXsRfo064r--xuuuLbEjWaKdE8ezLrenp0BiBfL_wLefDZvDosKqjHwc68nOBVA,IRON,Bel'Veth
JP1_366393967,7FLHagGK43ji7WtMXsRfo064r--xuuuLbEjWaKdE8ezLrenp0BiBfL_wLefDZvDosKqjHwc68nOBVA,IRON,Ashe
JP1_366194897,ztCZEAtAm9ereokceCR1S0lORW3D6y8y6h0NFmBK3UT5IrCggz6omJXqZMAftbDILwMociTkWfofkw,IRON,Warwick
JP1_366202910,ztCZEAtAm9ereokceCR1S0lORW3D6y8y6h0NFmBK3UT5IrCggz6omJXqZMAftbDILwMociTkWfofkw,IRON,Warwick
JP1_366136142,ztCZEAtAm9ereokceCR1S0lORW3D6y8y6h0NFmBK3UT5IrCggz6omJXqZMAftbDILwMociTkWfofkw,IRON,Warwick
JP1_366299948,M8hs4qkbD3jBa__Jf5EULE1KwdBaksQkldsWsSac2otlbJ5-Xeu_eRrtNX9JeRYBvE7RTuBLJ4FlRQ,IRON,Ezreal
JP1_366307842,M8hs4qkbD3jBa__Jf5EULE1KwdBaksQkldsWsSac2otlbJ5-Xeu_eRrtNX9JeRYBvE7RTuBLJ4FlRQ,IRON,Vex
JP1_366305584,M8hs4qkbD3jBa__Jf5EULE1KwdBaksQkldsWsSac2otlbJ5-Xeu_eRrtNX9JeRYBvE7RTuBLJ4FlRQ,IRON,Syndra
JP1_358765257,wyO2sGalMvNnXBfiidvNbMBjlVdF7gyeJF40-VoUTx4jqRO1d5_qmRFZ5FT0LaAwW7e97vmZcCPJeQ,IRON,Jhin
JP1_358183439,wyO2sGalMvNnXBfiidvNbMBjlVdF7gyeJF40-VoUTx4jqRO1d5_qmRFZ5FT0LaAwW7e97vmZcCPJeQ,IRON,Jhin
JP1_358202173,wyO2sGalMvNnXBfiidvNbMBjlVdF7gyeJF40-VoUTx4jqRO1d5_qmRFZ5FT0LaAwW7e97vmZcCPJeQ,IRON,Kai'Sa
JP1_364152973,N_oBlWsskZVyrjuIUpA5YYpZDqrWWB6hhCtu7y7vkixgxcDAcrhg25OYIbTvfaB6ZieTOU2HVy130g,IRON,Zoe
JP1_364152112,N_oBlWsskZVyrjuIUpA5YYpZDqrWWB6hhCtu7y7vkixgxcDAcrhg25OYIbTvfaB6ZieTOU2HVy130g,IRON,Nilah
JP1_359952662,N_oBlWsskZVyrjuIUpA5YYpZDqrWWB6hhCtu7y7vkixgxcDAcrhg25OYIbTvfaB6ZieTOU2HVy130g,IRON,Yone
JP1_366333193,bCgVPiSxFes_ajNp_PZBSRxfSyz2Q_uOayp5s5iWwmGigRSV9tbbYMPOhRJKdrFirB6mEWgFQDqsKA,IRON,Tristana
JP1_366340743,bCgVPiSxFes_ajNp_PZBSRxfSyz2Q_uOayp5s5iWwmGigRSV9tbbYMPOhRJKdrFirB6mEWgFQDqsKA,IRON,Zoe
JP1_365685115,bCgVPiSxFes_ajNp_PZBSRxfSyz2Q_uOayp5s5iWwmGigRSV9tbbYMPOhRJKdrFirB6mEWgFQDqsKA,IRON,Zoe
JP1_366351579,NbaletjfnDJVUa5NnNkTvx0u7emyqTtLmbjCuAbbPvD5uNbzpG5IrBc_G5ZQwEEl3Q2BlKH1WJJ-jA,IRON,Kayn
JP1_365367205,NbaletjfnDJVUa5NnNkTvx0u7emyqTtLmbjCuAbbPvD5uNbzpG5IrBc_G5ZQwEEl3Q2BlKH1WJJ-jA,IRON,Yone
JP1_365365272,NbaletjfnDJVUa5NnNkTvx0u7emyqTtLmbjCuAbbPvD5uNbzpG5IrBc_G5ZQwEEl3Q2BlKH1WJJ-jA,IRON,Yone
JP1_362946188,GxqQ2ffRJk5FEYgAlJLpi_jqJXEmnMkFHGcUMpL0nzmDKd7QaXWpWgoQtEFobHIK2pmSzU_xqjPL5g,IRON,Ornn
JP1_362900444,GxqQ2ffRJk5FEYgAlJLpi_jqJXEmnMkFHGcUMpL0nzmDKd7QaXWpWgoQtEFobHIK2pmSzU_xqjPL5g,IRON,Rell
JP1_362148321,GxqQ2ffRJk5FEYgAlJLpi_jqJXEmnMkFHGcUMpL0nzmDKd7QaXWpWgoQtEFobHIK2pmSzU_xqjPL5g,IRON,Rell
JP1_354252755,93F7sISAmPfsOfRIu__MnhL2B3LTVGWHbzXrF1N9-WGP1gIFTjmklmqytV2BJqEe6AwzPxzFrKzWew,IRON,Graves
JP1_354251473,93F7sISAmPfsOfRIu__MnhL2B3LTVGWHbzXrF1N9-WGP1gIFTjmklmqytV2BJqEe6AwzPxzFrKzWew,IRON,Yone
JP1_352828381,93F7sISAmPfsOfRIu__MnhL2B3LTVGWHbzXrF1N9-WGP1gIFTjmklmqytV2BJqEe6AwzPxzFrKzWew,IRON,Lillia
